edad,ingresos,años_experiencia,ratio_deuda_ingresos,deuda_credito,otra_deuda,incumplimiento,antiguedad_crediticia,deuda_total,log_ingresos,ratio_deuda_total_ingreso
40,64.0,9,6.6,0.789888,3.434112,0,4,4.224,1.8129133566428555,0.066
29,22.0,0,12.9,1.038708,1.799292,1,4,2.838,1.3617278360175928,0.129
24,42.0,1,5.7,0.8379,1.5561,0,4,2.394,1.6334684555795864,0.057
27,16.0,0,1.1,0.130416,0.045584,0,4,0.176,1.2304489213782739,0.011
32,45.0,8,3.7,0.98235,0.68265,0,4,1.665,1.662757831681574,0.037
39,53.0,16,3.7,0.694194,1.266806,0,4,1.961,1.7323937598229686,0.037
32,42.0,10,9.1,1.540266,2.281734,0,4,3.822,1.6334684555795864,0.091
32,23.0,5,4.5,0.326025,0.708975,0,4,1.0350000000000001,1.380211241711606,0.045000000000000005
42,25.0,7,10.2,1.62945,0.92055,0,4,2.55,1.414973347970818,0.102
46,43.0,3,13.2,3.042336,2.633664,1,4,5.676,1.6434526764861874,0.132
28,22.0,6,11.5,0.65021,1.87979,0,4,2.5300000000000002,1.3617278360175928,0.115
39,39.0,11,12.9,2.560779,2.470221,0,4,5.031000000000001,1.6020599913279623,0.129
39,39.0,0,7.9,1.066026,2.014974,0,4,3.081,1.6020599913279623,0.079
30,17.0,0,12.0,0.30396,1.73604,0,4,2.04,1.255272505103306,0.12
50,26.0,1,14.3,1.851564,1.866436,0,4,3.718,1.4313637641589874,0.143
30,19.0,10,4.4,0.336072,0.499928,0,4,0.836,1.3010299956639813,0.044
39,21.0,8,4.0,0.27636,0.56364,0,4,0.8400000000000001,1.3424226808222062,0.04
21,21.0,0,12.5,0.48825,2.13675,1,4,2.625,1.3424226808222062,0.125
31,28.0,9,2.6,0.121576,0.606424,0,4,0.728,1.462397997898956,0.026
31,30.0,9,5.8,0.60204,1.13796,0,4,1.7400000000000002,1.4913616938342726,0.05800000000000001
27,34.0,6,4.4,0.237864,1.258136,0,4,1.496,1.5440680443502757,0.044
21,20.0,2,4.5,0.2907,0.6093,1,4,0.8999999999999999,1.3222192947339193,0.045
24,29.0,0,6.6,0.589512,1.324488,1,4,1.9140000000000001,1.4771212547196624,0.066
44,31.0,12,9.7,0.357833,2.649167,0,4,3.0069999999999997,1.505149978319906,0.09699999999999999
22,18.0,1,4.4,0.270072,0.521928,0,4,0.7919999999999999,1.2787536009528289,0.044
38,59.0,13,2.4,0.407808,1.008192,0,4,1.416,1.7781512503836436,0.023999999999999997
52,76.0,12,7.7,0.99484,4.85716,0,4,5.852,1.8864907251724818,0.077
25,22.0,5,10.9,0.402864,1.995136,0,4,2.398,1.3617278360175928,0.109
44,33.0,9,5.2,0.545688,1.170312,0,4,1.716,1.5314789170422551,0.052
24,26.0,2,9.7,0.887744,1.634256,1,4,2.522,1.4313637641589874,0.09699999999999999
34,33.0,5,7.3,0.778107,1.630893,0,4,2.409,1.5314789170422551,0.073
25,26.0,6,4.5,0.0702,1.0998,0,4,1.1700000000000002,1.4313637641589874,0.045000000000000005
34,25.0,4,5.8,0.56985,0.88015,0,4,1.45,1.414973347970818,0.057999999999999996
27,23.0,2,5.7,0.319884,0.991116,1,4,1.311,1.380211241711606,0.056999999999999995
50,60.0,15,1.1,0.46794,0.19206,0,4,0.66,1.7853298350107671,0.011000000000000001
33,42.0,13,3.6,0.228312,1.283688,0,4,1.512,1.6334684555795864,0.036
47,33.0,4,7.1,1.19493,1.14807,1,4,2.343,1.5314789170422551,0.071
22,18.0,0,7.7,0.47817,0.90783,0,4,1.3860000000000001,1.2787536009528289,0.07700000000000001
52,89.0,19,4.7,0.397385,3.785615,0,4,4.183,1.954242509439325,0.047
25,20.0,9,3.5,0.105,0.595,0,4,0.7,1.3222192947339193,0.034999999999999996
34,52.0,13,9.2,1.497392,3.286608,0,4,4.784000000000001,1.724275869600789,0.09200000000000001
29,25.0,6,4.2,0.58485,0.46515,0,4,1.05,1.414973347970818,0.042
31,21.0,6,8.3,0.728574,1.014426,0,4,1.743,1.3424226808222062,0.083
42,48.0,14,8.6,1.201248,2.926752,1,4,4.128,1.6901960800285136,0.08600000000000001
45,22.0,0,4.2,0.030492,0.893508,0,4,0.9239999999999999,1.3617278360175928,0.041999999999999996
41,32.0,7,2.9,0.072384,0.855616,0,4,0.928,1.5185139398778875,0.029
29,46.0,9,1.6,0.241408,0.494592,0,4,0.736,1.6720978579357175,0.016
27,25.0,5,6.8,0.7055,0.9945,0,4,1.7000000000000002,1.414973347970818,0.068
28,19.0,4,4.1,0.286672,0.492328,0,4,0.7789999999999999,1.3010299956639813,0.040999999999999995
48,66.0,17,3.2,1.46784,0.64416,0,4,2.112,1.8260748027008264,0.032
24,18.0,2,6.0,0.52812,0.55188,0,4,1.08,1.2787536009528289,0.060000000000000005
31,33.0,6,4.2,0.14553,1.24047,0,4,1.386,1.5314789170422551,0.041999999999999996
43,69.0,10,6.4,0.410688,4.005312,0,4,4.416,1.845098040014257,0.064
42,24.0,3,10.6,0.666528,1.877472,0,4,2.544,1.3979400086720377,0.106
37,31.0,6,11.7,1.701063,1.925937,1,4,3.627,1.505149978319906,0.11699999999999999
22,25.0,1,13.8,1.97685,1.47315,1,4,3.45,1.414973347970818,0.138
29,30.0,9,8.2,0.15498,2.30502,0,4,2.46,1.4913616938342726,0.082
42,30.0,2,9.7,1.47246,1.43754,0,4,2.91,1.4913616938342726,0.097
34,27.0,9,1.7,0.295137,0.163863,0,4,0.45899999999999996,1.4471580313422192,0.016999999999999998
34,48.0,16,7.6,1.473792,2.174208,0,4,3.648,1.6901960800285136,0.076
26,32.0,10,4.7,0.126336,1.377664,0,4,1.504,1.5185139398778875,0.047
38,25.0,13,5.7,0.343425,1.081575,0,4,1.4249999999999998,1.414973347970818,0.056999999999999995
43,37.0,10,8.5,0.676175,2.468825,0,4,3.1449999999999996,1.5797835966168101,0.08499999999999999
32,20.0,0,3.0,0.2634,0.3366,1,4,0.6000000000000001,1.3222192947339193,0.030000000000000006
22,35.0,0,9.0,0.7812,2.3688,1,4,3.15,1.5563025007672873,0.09
47,41.0,17,9.5,0.455715,3.439285,0,4,3.895,1.6232492903979006,0.095
40,46.0,21,6.2,0.966828,1.885172,0,4,2.8520000000000003,1.6720978579357175,0.062000000000000006
31,22.0,8,6.7,0.369974,1.104026,0,4,1.474,1.3617278360175928,0.067
34,27.0,7,2.2,0.125334,0.468666,0,4,0.5940000000000001,1.4471580313422192,0.022000000000000002
28,17.0,2,2.5,0.199325,0.225675,1,4,0.425,1.255272505103306,0.024999999999999998
33,26.0,10,3.1,0.030628,0.775372,0,4,0.8059999999999999,1.4313637641589874,0.030999999999999996
39,32.0,9,6.6,1.429824,0.682176,0,4,2.112,1.5185139398778875,0.066
47,115.0,23,4.0,0.6532,3.9468,0,4,4.6,2.0644579892269186,0.039999999999999994
36,49.0,11,1.3,0.272636,0.364364,0,4,0.637,1.6989700043360187,0.013
38,64.0,12,5.8,0.894592,2.817408,0,4,3.7119999999999997,1.8129133566428555,0.057999999999999996
46,15.0,9,4.3,0.014835,0.630165,0,4,0.645,1.2041199826559248,0.043000000000000003
27,25.0,0,12.7,1.419225,1.755775,1,4,3.175,1.414973347970818,0.127
23,17.0,1,1.6,0.011696,0.260304,0,4,0.27199999999999996,1.255272505103306,0.015999999999999997
24,15.0,3,11.3,0.072885,1.622115,1,4,1.695,1.2041199826559248,0.113
26,14.0,0,10.5,0.25578,1.21422,0,4,1.4700000000000002,1.1760912590556813,0.10500000000000001
24,17.0,8,5.6,0.569296,0.382704,1,4,0.952,1.255272505103306,0.055999999999999994
49,79.0,22,7.3,0.28835,5.47865,0,4,5.767,1.9030899869919435,0.07300000000000001
28,36.0,3,8.6,0.383904,2.712096,0,4,3.096,1.568201724066995,0.08600000000000001
38,18.0,6,13.0,0.13104,2.20896,0,4,2.34,1.2787536009528289,0.13
33,37.0,2,4.5,0.834165,0.830835,0,4,1.665,1.5797835966168101,0.045
26,25.0,8,4.7,0.210325,0.964675,0,4,1.175,1.414973347970818,0.047
36,40.0,9,9.8,1.97568,1.94432,0,4,3.92,1.6127838567197355,0.098
29,33.0,9,4.8,0.693792,0.890208,0,4,1.584,1.5314789170422551,0.048
27,38.0,8,6.9,0.364458,2.257542,0,4,2.622,1.591064607026499,0.06899999999999999
37,57.0,9,5.5,1.357455,1.777545,0,4,3.135,1.7634279935629373,0.05499999999999999
29,26.0,3,6.1,0.537654,1.048346,1,4,1.5859999999999999,1.4313637641589874,0.06099999999999999
51,44.0,10,13.2,4.960032,0.847968,1,4,5.808,1.6532125137753437,0.132
22,23.0,0,8.4,0.372876,1.559124,1,4,1.932,1.380211241711606,0.08399999999999999
31,20.0,7,12.3,0.1107,2.3493,0,4,2.46,1.3222192947339193,0.123
35,39.0,10,5.7,0.217854,2.005146,0,4,2.223,1.6020599913279623,0.056999999999999995
25,34.0,1,8.5,0.13294,2.75706,1,4,2.89,1.5440680443502757,0.085
33,24.0,2,9.6,1.041408,1.262592,0,4,2.304,1.3979400086720377,0.09599999999999999
46,73.0,4,5.4,2.223288,1.718712,0,4,3.942,1.8692317197309762,0.054
42,73.0,11,6.8,2.869192,2.094808,0,4,4.964,1.8692317197309762,0.068
41,47.0,9,5.0,0.4371,1.9129,0,4,2.35,1.6812412373755872,0.05
34,36.0,3,4.7,0.624348,1.067652,0,4,1.6920000000000002,1.568201724066995,0.04700000000000001
36,43.0,7,6.2,1.03974,1.62626,0,4,2.6660000000000004,1.6434526764861874,0.062000000000000006
38,64.0,7,3.0,0.65088,1.26912,0,4,1.92,1.8129133566428555,0.03
46,31.0,9,13.8,1.617084,2.660916,0,4,4.278,1.505149978319906,0.13799999999999998
44,129.0,17,2.5,0.551475,2.673525,0,4,3.225,2.113943352306837,0.025
35,39.0,10,10.4,1.60212,2.45388,0,4,4.056,1.6020599913279623,0.104
36,60.0,20,5.4,1.05624,2.18376,0,4,3.24,1.7853298350107671,0.054000000000000006
28,30.0,0,4.8,0.12096,1.31904,1,4,1.44,1.4913616938342726,0.048
29,18.0,6,5.1,0.44982,0.46818,1,4,0.9179999999999999,1.2787536009528289,0.051
23,22.0,3,11.4,1.274064,1.233936,1,4,2.508,1.3617278360175928,0.114
25,19.0,1,6.9,0.190095,1.120905,0,4,1.311,1.3010299956639813,0.06899999999999999
45,29.0,2,5.4,0.443178,1.122822,0,4,1.566,1.4771212547196624,0.054
38,45.0,18,7.0,0.5355,2.6145,0,4,3.15,1.662757831681574,0.06999999999999999
29,46.0,6,5.4,1.169964,1.314036,0,4,2.484,1.6720978579357175,0.054
31,47.0,11,10.9,2.863757,2.259243,0,4,5.123,1.6812412373755872,0.109
40,23.0,3,6.9,0.409446,1.177554,0,4,1.587,1.380211241711606,0.06899999999999999
53,61.0,7,7.9,1.874591,2.944409,0,4,4.819,1.792391689498254,0.079
23,21.0,1,8.4,1.210104,0.553896,1,4,1.7640000000000002,1.3424226808222062,0.084
37,83.0,12,4.1,0.319882,3.083118,0,4,3.4029999999999996,1.9242792860618816,0.040999999999999995
28,29.0,0,13.3,2.148349,1.708651,1,4,3.857,1.4771212547196624,0.133
41,19.0,6,6.3,0.124488,1.072512,0,4,1.1969999999999998,1.3010299956639813,0.06299999999999999
36,40.0,7,9.9,1.69488,2.26512,0,4,3.96,1.6127838567197355,0.099
41,19.0,1,4.4,0.241604,0.594396,0,4,0.8360000000000001,1.3010299956639813,0.044000000000000004
53,44.0,16,5.6,1.333024,1.130976,0,4,2.464,1.6532125137753437,0.056
31,25.0,6,11.5,2.331625,0.543375,0,4,2.875,1.414973347970818,0.115
28,25.0,5,2.9,0.338575,0.386425,0,4,0.7250000000000001,1.414973347970818,0.029000000000000005
23,42.0,0,3.9,1.018836,0.619164,1,4,1.6380000000000001,1.6334684555795864,0.039
31,34.0,11,6.8,0.298248,2.013752,0,4,2.3120000000000003,1.5440680443502757,0.068
27,43.0,6,4.9,0.882833,1.224167,0,4,2.107,1.6434526764861874,0.049
43,37.0,11,1.3,0.179894,0.301106,0,4,0.481,1.5797835966168101,0.013
53,27.0,6,6.4,0.594432,1.133568,1,4,1.7279999999999998,1.4471580313422192,0.06399999999999999
38,19.0,4,13.6,1.245488,1.338512,0,4,2.5839999999999996,1.3010299956639813,0.13599999999999998
30,38.0,12,8.5,0.17119,3.05881,0,4,3.23,1.591064607026499,0.085
28,20.0,2,9.4,0.23312,1.64688,1,4,1.88,1.3222192947339193,0.094
48,60.0,15,2.1,0.3213,0.9387,0,4,1.26,1.7853298350107671,0.021
31,24.0,12,6.6,0.441936,1.142064,0,4,1.584,1.3979400086720377,0.066
50,23.0,4,12.5,0.140875,2.734125,0,4,2.875,1.380211241711606,0.125
40,28.0,2,7.1,0.184884,1.803116,0,4,1.988,1.462397997898956,0.071
37,31.0,0,0.9,0.118017,0.160983,1,4,0.27899999999999997,1.505149978319906,0.009
31,54.0,6,2.8,0.402192,1.109808,0,4,1.512,1.7403626894942439,0.028
38,35.0,11,8.0,1.2656,1.5344,0,4,2.8,1.5563025007672873,0.08
44,101.0,24,5.6,2.992024,2.663976,0,4,5.656,2.0086001717619175,0.055999999999999994
33,23.0,0,0.9,0.077418,0.129582,0,4,0.20700000000000002,1.380211241711606,0.009000000000000001
35,29.0,7,4.9,0.264306,1.156694,0,4,1.421,1.4771212547196624,0.049
36,43.0,10,13.0,0.96148,4.62852,0,4,5.59,1.6434526764861874,0.13
23,24.0,3,6.3,0.55188,0.96012,0,4,1.512,1.3979400086720377,0.063
27,18.0,0,12.8,0.582912,1.721088,0,4,2.304,1.2787536009528289,0.128
34,20.0,6,1.2,0.04248,0.19752,0,4,0.24,1.3222192947339193,0.012
35,34.0,0,11.1,1.369962,2.404038,1,4,3.774,1.5440680443502757,0.111
24,20.0,4,3.7,0.32412,0.41588,0,4,0.74,1.3222192947339193,0.037
26,40.0,8,11.8,0.44368,4.27632,0,4,4.72,1.6127838567197355,0.118
40,36.0,6,2.1,0.390852,0.365148,1,4,0.756,1.568201724066995,0.021
34,48.0,9,9.3,0.419616,4.044384,0,4,4.464,1.6901960800285136,0.09300000000000001
35,42.0,17,3.0,0.09324,1.16676,0,4,1.26,1.6334684555795864,0.03
20,14.0,4,9.7,0.200984,1.157016,1,4,1.358,1.1760912590556813,0.097
36,30.0,1,11.5,0.3243,3.1257,0,4,3.45,1.4913616938342726,0.115
21,16.0,1,6.3,0.14112,0.86688,0,4,1.008,1.2304489213782739,0.063
34,53.0,18,10.5,0.840315,4.724685,0,4,5.565,1.7323937598229686,0.10500000000000001
35,20.0,1,7.9,0.8532,0.7268,0,4,1.58,1.3222192947339193,0.079
34,33.0,10,10.3,2.501664,0.897336,1,4,3.399,1.5314789170422551,0.103
30,18.0,4,10.7,0.227268,1.698732,0,4,1.926,1.2787536009528289,0.107
24,16.0,0,7.3,0.024528,1.143472,0,4,1.1680000000000001,1.2304489213782739,0.07300000000000001
22,20.0,0,4.7,0.21902,0.72098,0,4,0.94,1.3222192947339193,0.047
36,27.0,6,4.6,0.262062,0.979938,1,4,1.242,1.4471580313422192,0.046
29,21.0,6,11.5,0.369495,2.045505,0,4,2.415,1.3424226808222062,0.115
33,32.0,15,7.6,0.491264,1.940736,0,4,2.432,1.5185139398778875,0.076
22,59000.0,123,0.59,0.8548695,1.9875675,1,3,2.842437,4.770859372503186,4.8176898305084744e-05
21,9600.0,5,0.1,0.8548695,1.9875675,0,2,2.842437,3.982316469692065,0.0002960871875
25,9600.0,1,0.57,0.8548695,1.9875675,1,3,2.842437,3.982316469692065,0.0002960871875
23,65500.0,4,0.53,0.8548695,1.9875675,1,2,2.842437,4.816247930391275,4.3395984732824424e-05
24,54400.0,8,0.55,0.8548695,1.9875675,1,4,2.842437,4.735606882979251,5.225068014705882e-05
21,9900.0,2,0.25,0.8548695,1.9875675,1,2,2.842437,3.9956790605116224,0.00028711484848484845
26,77100.0,8,0.45,0.8548695,1.9875675,1,3,2.842437,4.887060010887085,3.6866887159533074e-05
24,78956.0,5,0.44,0.8548695,1.9875675,1,4,2.842437,4.897390638797888,3.6000265970920514e-05
24,83000.0,8,0.42,0.8548695,1.9875675,1,2,2.842437,4.919083324808191,3.424622891566265e-05
21,10000.0,6,0.16,0.8548695,1.9875675,1,3,2.842437,4.000043427276863,0.00028424369999999996
22,85000.0,6,0.41,0.8548695,1.9875675,1,4,2.842437,4.929424035031084,3.3440435294117644e-05
21,10000.0,2,0.45,0.8548695,1.9875675,1,2,2.842437,4.000043427276863,0.00028424369999999996
23,95000.0,2,0.37,0.8548695,1.9875675,1,2,2.842437,4.977728176785649,2.9920389473684208e-05
26,108160.0,4,0.32,0.8548695,1.9875675,1,4,2.842437,5.034070693875615,2.6279927884615385e-05
23,115000.0,2,0.3,0.8548695,1.9875675,0,4,2.842437,5.060701616810948,2.4716843478260868e-05
23,120000.0,0,0.29,0.8548695,1.9875675,0,4,2.842437,5.079184865153228,2.3686975e-05
23,92111.0,7,0.32,0.8548695,1.9875675,1,4,2.842437,4.964316212111059,3.0858822507626666e-05
23,113000.0,8,0.31,0.8548695,1.9875675,1,4,2.842437,5.0530822867804135,2.5154309734513272e-05
24,10800.0,8,0.16,0.8548695,1.9875675,1,2,2.842437,4.033463966077405,0.0002631886111111111
25,162500.0,2,0.22,0.8548695,1.9875675,0,4,2.842437,5.210856037888097,1.749192e-05
25,137000.0,9,0.25,0.8548695,1.9875675,0,2,2.842437,5.136723737177552,2.074771532846715e-05
22,65000.0,4,0.52,0.8548695,1.9875675,1,4,2.842437,4.812920038045028,4.3729799999999996e-05
24,10980.0,0,0.14,0.8548695,1.9875675,0,3,2.842437,4.040641891544537,0.000258874043715847
22,80000.0,3,0.42,0.8548695,1.9875675,1,4,2.842437,4.903095415639038,3.5530462499999995e-05
24,67746.0,8,0.49,0.8548695,1.9875675,1,3,2.842437,4.830890068368691,4.19572668497033e-05
21,11000.0,3,0.42,0.8548695,1.9875675,1,3,2.842437,4.041432164680265,0.00025840336363636363
23,11000.0,0,0.13,0.8548695,1.9875675,0,3,2.842437,4.041432164680265,0.00025840336363636363
24,65000.0,6,0.5,0.8548695,1.9875675,1,3,2.842437,4.812920038045028,4.3729799999999996e-05
21,11389.0,5,0.35,0.8548695,1.9875675,1,2,2.842437,4.0565237240791,0.00024957739924488543
21,11520.0,5,0.17,0.8548695,1.9875675,1,3,2.842437,4.061490176624815,0.00024673932291666666
25,120000.0,2,0.27,0.8548695,1.9875675,0,2,2.842437,5.079184865153228,2.3686975e-05
26,95000.0,7,0.33,0.8548695,1.9875675,1,3,2.842437,4.977728176785649,2.9920389473684208e-05
26,300000.0,10,0.03,0.8548695,1.9875675,0,4,2.842437,5.477122702365523,9.474789999999999e-06
21,12000.0,5,0.21,0.8548695,1.9875675,1,4,2.842437,4.079217435746567,0.00023686975
22,48000.0,1,0.63,0.8548695,1.9875675,1,2,2.842437,4.681250285083047,5.92174375e-05
24,64000.0,8,0.47,0.8548695,1.9875675,1,3,2.842437,4.806186759782153,4.4413078124999996e-05
25,75000.0,4,0.4,0.8548695,1.9875675,1,4,2.842437,4.8750670539461884,3.7899159999999995e-05
23,71500.0,3,0.42,0.8548695,1.9875675,1,4,2.842437,4.8543121158073035,3.9754363636363635e-05
26,62050.0,6,0.41,0.8548695,1.9875675,1,2,2.842437,4.792748784883619,4.580881547139404e-05
24,12000.0,4,0.21,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
26,300000.0,10,0.07,0.8548695,1.9875675,0,4,2.842437,5.477122702365523,9.474789999999999e-06
23,300000.0,1,0.08,0.8548695,1.9875675,0,2,2.842437,5.477122702365523,9.474789999999999e-06
26,300000.0,9,0.03,0.8548695,1.9875675,0,4,2.842437,5.477122702365523,9.474789999999999e-06
26,300000.0,0,0.08,0.8548695,1.9875675,0,3,2.842437,5.477122702365523,9.474789999999999e-06
25,300000.0,9,0.06,0.8548695,1.9875675,0,3,2.842437,5.477122702365523,9.474789999999999e-06
26,80690.0,8,0.37,0.8548695,1.9875675,1,3,2.842437,4.906825097692233,3.5226632792167554e-05
22,66300.0,4,0.38,0.8548695,1.9875675,1,3,2.842437,4.821520078800048,4.2872352941176467e-05
26,89028.0,0,0.34,0.8548695,1.9875675,1,3,2.842437,4.94953149527976,3.1927449791076964e-05
24,78000.0,4,0.38,0.8548695,1.9875675,1,4,2.842437,4.892100170532762,3.64415e-05
23,78000.0,7,0.38,0.8548695,1.9875675,1,3,2.842437,4.892100170532762,3.64415e-05
23,92004.0,6,0.33,0.8548695,1.9875675,1,3,2.842437,4.963811429665166,3.089471109951741e-05
23,97000.0,7,0.31,0.8548695,1.9875675,1,2,2.842437,4.986776211505866,2.9303474226804124e-05
25,120000.0,9,0.25,0.8548695,1.9875675,0,4,2.842437,5.079184865153228,2.3686975e-05
26,280000.0,4,0.04,0.8548695,1.9875675,0,3,2.842437,5.447159582391171,1.0151560714285713e-05
26,277104.0,0,0.07,0.8548695,1.9875675,0,3,2.842437,5.442644362133075,1.0257654165944916e-05
23,277000.0,3,0.13,0.8548695,1.9875675,0,4,2.842437,5.442481336911734,1.0261505415162454e-05
25,128000.0,9,0.23,0.8548695,1.9875675,0,4,2.842437,5.1072133625602545,2.2206539062499998e-05
24,12000.0,2,0.15,0.8548695,1.9875675,0,3,2.842437,4.079217435746567,0.00023686975
21,131000.0,0,0.23,0.8548695,1.9875675,0,4,2.842437,5.117274610868163,2.1697992366412212e-05
22,275000.0,6,0.04,0.8548695,1.9875675,0,2,2.842437,5.4393342730800525,1.0336134545454544e-05
26,263000.0,0,0.04,0.8548695,1.9875675,1,4,2.842437,5.419957399796435,1.0807745247148288e-05
25,221850.0,9,0.1,0.8548695,1.9875675,1,2,2.842437,5.346061390652317,1.2812427315753888e-05
22,70000.0,6,0.42,0.8548695,1.9875675,1,3,2.842437,4.8451042441768255,4.0606242857142854e-05
22,12000.0,7,0.13,0.8548695,1.9875675,0,3,2.842437,4.079217435746567,0.00023686975
26,260000.0,10,0.11,0.8548695,1.9875675,0,3,2.842437,5.414975018330997,1.0932449999999999e-05
25,259000.0,9,0.08,0.8548695,1.9875675,0,2,2.842437,5.413301440890686,1.097466023166023e-05
24,255000.0,9,0.04,0.8548695,1.9875675,0,2,2.842437,5.406541883546231,1.1146811764705881e-05
25,250000.0,2,0.1,0.8548695,1.9875675,0,4,2.842437,5.397941745846491,1.1369748e-05
25,12000.0,0,0.25,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
22,56950.0,6,0.49,0.8548695,1.9875675,1,2,2.842437,4.755501354238982,4.9911097453906934e-05
21,12000.0,6,0.25,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
23,65000.0,2,0.43,0.8548695,1.9875675,1,2,2.842437,4.812920038045028,4.3729799999999996e-05
26,85000.0,2,0.33,0.8548695,1.9875675,1,3,2.842437,4.929424035031084,3.3440435294117644e-05
26,12000.0,2,0.51,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
22,88000.0,6,0.32,0.8548695,1.9875675,1,3,2.842437,4.944487607286695,3.2300420454545453e-05
21,12000.0,0,0.35,0.8548695,1.9875675,1,4,2.842437,4.079217435746567,0.00023686975
22,12000.0,6,0.4,0.8548695,1.9875675,1,2,2.842437,4.079217435746567,0.00023686975
24,83004.0,0,0.34,0.8548695,1.9875675,1,4,2.842437,4.919104253906271,3.4244578574526524e-05
24,250000.0,2,0.07,0.8548695,1.9875675,0,3,2.842437,5.397941745846491,1.1369748e-05
144,250000.0,4,0.02,0.8548695,1.9875675,0,3,2.842437,5.397941745846491,1.1369748e-05
25,100000.0,5,0.28,0.8548695,1.9875675,0,3,2.842437,5.000004342923105,2.842437e-05
26,110000.0,10,0.25,0.8548695,1.9875675,0,2,2.842437,5.041396633271932,2.5840336363636363e-05
26,12000.0,0,0.23,0.8548695,1.9875675,1,4,2.842437,4.079217435746567,0.00023686975
22,108000.0,6,0.26,0.8548695,1.9875675,1,4,2.842437,5.033427776713536,2.631886111111111e-05
23,151200.0,7,0.19,0.8548695,1.9875675,0,2,2.842437,5.1795546634736915,1.8799186507936507e-05
24,69000.0,2,0.4,0.8548695,1.9875675,1,2,2.842437,4.838855384814572,4.119473913043478e-05
21,12000.0,5,0.27,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
22,70000.0,4,0.39,0.8548695,1.9875675,1,3,2.842437,4.8451042441768255,4.0606242857142854e-05
22,240000.0,6,0.1,0.8548695,1.9875675,0,2,2.842437,5.380213051268178,1.18434875e-05
26,73200.0,5,0.37,0.8548695,1.9875675,1,2,2.842437,4.864517014002592,3.8831106557377046e-05
24,83000.0,5,0.33,0.8548695,1.9875675,1,2,2.842437,4.919083324808191,3.424622891566265e-05
24,73399.0,0,0.37,0.8548695,1.9875675,1,3,2.842437,4.86569605991607,3.872582732734778e-05
23,62500.0,7,0.42,0.8548695,1.9875675,1,2,2.842437,4.795886966000197,4.5478992e-05
23,120000.0,1,0.21,0.8548695,1.9875675,0,3,2.842437,5.079184865153228,2.3686975e-05
24,12360.0,2,0.13,0.8548695,1.9875675,0,3,2.842437,4.092053606425475,0.00022997063106796115
22,60000.0,0,0.42,0.8548695,1.9875675,1,3,2.842437,4.77815848856469,4.737395e-05
25,234000.0,3,0.09,0.8548695,1.9875675,0,4,2.842437,5.369217713365502,1.2147166666666666e-05
24,234000.0,8,0.09,0.8548695,1.9875675,0,4,2.842437,5.369217713365502,1.2147166666666666e-05
26,234000.0,10,0.09,0.8548695,1.9875675,0,3,2.842437,5.369217713365502,1.2147166666666666e-05
25,221004.0,6,0.05,0.8548695,1.9875675,1,3,2.842437,5.344402099240973,1.2861473095509583e-05
26,232500.0,0,0.11,0.8548695,1.9875675,0,2,2.842437,5.366424825155211,1.2225535483870967e-05
25,230000.0,5,0.15,0.8548695,1.9875675,0,4,2.842437,5.361729724250366,1.2358421739130434e-05
23,83000.0,7,0.3,0.8548695,1.9875675,1,3,2.842437,4.919083324808191,3.424622891566265e-05
22,12600.0,4,0.16,0.8548695,1.9875675,1,4,2.842437,4.100405011565889,0.0002255902380952381
25,12600.0,3,0.14,0.8548695,1.9875675,0,3,2.842437,4.100405011565889,0.0002255902380952381
21,42500.0,3,0.59,0.8548695,1.9875675,1,3,2.842437,4.628399148623785,6.688087058823529e-05
24,41000.0,2,0.61,0.8548695,1.9875675,1,3,2.842437,4.6127944491388995,6.932773170731707e-05
25,12816.0,0,0.23,0.8548695,1.9875675,1,4,2.842437,4.107786384315953,0.0002217881554307116
24,12960.0,1,0.28,0.8548695,1.9875675,1,3,2.842437,4.112638510618493,0.0002193238425925926
26,226000.0,4,0.09,0.8548695,1.9875675,0,4,2.842437,5.354110360800149,1.2577154867256636e-05
25,225000.0,0,0.13,0.8548695,1.9875675,0,2,2.842437,5.3521844483047705,1.2633053333333332e-05
26,213000.0,6,0.16,0.8548695,1.9875675,1,2,2.842437,5.328381642375181,1.3344774647887323e-05
24,225000.0,0,0.03,0.8548695,1.9875675,0,4,2.842437,5.3521844483047705,1.2633053333333332e-05
24,12960.0,0,0.35,0.8548695,1.9875675,1,4,2.842437,4.112638510618493,0.0002193238425925926
